Type,Region,Name,Data Type,Price(USD),Variant Price,Code,GBs,Validity(Days),Slug,Coverage,ID,Billing starts,Pre-Install Days,Speed,Support TopUp Type,Breakout IP,APN,FUP policy,Operator Networks
Single,Botswana,Botswana 3GB/Day FUP1Mbps,Daily Unlimited,$15.20,$45.60,BW,3,1,BW_3_Daily_1Mbps,BW,P3HH9HQS8,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,1 Mbps,Orange [4G]
Single,Botswana,Botswana 500MB/Day,Daily Unlimited,$2.55,$7.65,BW,0,1,BW_0.5_Daily,BW,PNFR7T7IO,First Network Connection,180,3G/4G,Non-reloadable,US,internet,512 Kbps,Orange [4G]
Single,Botswana,Botswana 5GB 30Days,Data in Total,$21.33,$63.99,BW,5,30,BW_5_30,BW,CKH426,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Brazil,Brazil 10GB 30Days,Data in Total,$11.40,$34.20,BR,10,30,BR_10_30,BR,CKH349,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BR,wbdata,,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 10GB/Day,Daily Unlimited,$13.30,$39.90,BR,10,1,BR_10_Daily,BR,P145CUGWC,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,BR,wbdata,512 Kbps,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 1GB 7Days,Data in Total,$1.28,$3.84,BR,1,7,BR_1_7,BR,CKH301,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BR,wbdata,,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 1GB/Day,Daily Unlimited,$1.84,$5.52,BR,1,1,BR_1_Daily,BR,PT5G8VBW7,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,BR,wbdata,512 Kbps,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 1GB/Day FUP1Mbps,Daily Unlimited,$1.50,$4.50,BR,1,1,BR_1_Daily_1Mbps,BR,P5K87BPCC,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,BR,wbdata,1 Mbps,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 20GB 30Days,Data in Total,$23.75,$71.25,BR,20,30,BR_20_30,BR,CKH860,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BR,wbdata,,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 2GB/Day FUP1Mbps,Daily Unlimited,$2.93,$8.79,BR,2,1,BR_2_Daily_1Mbps,BR,P1L5XT3HF,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,BR,wbdata,1 Mbps,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 3GB 15Days,Data in Total,$3.85,$11.55,BR,3,15,BR_3_15,BR,CKH317,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BR,wbdata,,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 3GB/Day FUP1Mbps,Daily Unlimited,$3.85,$11.55,BR,3,1,BR_3_Daily_1Mbps,BR,PJSFUR743,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,BR,wbdata,1 Mbps,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 500MB/Day,Daily Unlimited,$1.08,$3.24,BR,0,1,BR_0.5_Daily,BR,P74QTP3AR,First Network Connection,180,3G/4G/5G,Non-reloadable,BR,wbdata,512 Kbps,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 50GB 30Days,Data in Total,$58.50,$175.50,BR,50,30,BR_50_30,BR,CKH861,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BR,wbdata,,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 5GB 30Days,Data in Total,$6.42,$19.26,BR,5,30,BR_5_30,BR,CKH333,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,BR,wbdata,,"TIM [5G], Claro [5G]"
Single,Brazil,Brazil 5GB/Day,Daily Unlimited,$5.74,$17.22,BR,5,1,BR_5_Daily,BR,PUQ2TP57A,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,BR,wbdata,512 Kbps,"TIM [5G], Claro [5G]"
Single,Brunei Darussalam,Brunei Darussalam 10GB 30Days,Data in Total,$23.14,$69.42,BN,10,30,BN_10_30,BN,CKH836,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,DS [5G]
Single,Brunei Darussalam,Brunei Darussalam 1GB 7Days,Data in Total,$2.85,$8.55,BN,1,7,BN_1_7,BN,CKH833,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,DS [5G]
Single,Brunei Darussalam,Brunei Darussalam 1GB/Day,Daily Unlimited,$2.92,$8.76,BN,1,1,BN_1_Daily,BN,PU2ENL69H,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,DS [5G]
Single,Brunei Darussalam,Brunei Darussalam 20GB 30Days,Data in Total,$47.54,$142.62,BN,20,30,BN_20_30,BN,CKH837,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,DS [5G]
Single,Brunei Darussalam,Brunei Darussalam 3GB 15Days,Data in Total,$7.61,$22.83,BN,3,15,BN_3_15,BN,CKH834,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,DS [5G]
Single,Brunei Darussalam,Brunei Darussalam 3GB 30Days,Data in Total,$8.08,$24.24,BN,3,30,BN_3_30,BN,P5X4PKYN3,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,SG,e-ideas,,DS [5G]
Single,Brunei Darussalam,Brunei Darussalam 500MB/Day,Daily Unlimited,$1.76,$5.28,BN,0,1,BN_0.5_Daily,BN,PRWWKX908,First Network Connection,180,3G/4G,Non-reloadable,SG,e-ideas,512 Kbps,DS [5G]
Single,Bulgaria,Bulgaria 10GB 30Days,Data in Total,$4.28,$12.84,BG,10,30,BG_10_30,BG,CKH207,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 10GB/Day,Daily Unlimited,$4.10,$12.30,BG,10,1,BG_10_Daily,BG,P2JRWV73Q,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,512 Kbps,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 1GB 7Days,Data in Total,$0.57,$1.71,BG,1,7,BG_1_7,BG,CKH205,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 1GB/Day FUP1Mbps,Daily Unlimited,$0.63,$1.89,BG,1,1,BG_1_Daily_1Mbps,BG,PMAD791RY,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 20GB 30Days,Data in Total,$9.46,$28.38,BG,20,30,BG_20_30,BG,CKH718,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 2GB/Day FUP1Mbps,Daily Unlimited,$1.20,$3.60,BG,2,1,BG_2_Daily_1Mbps,BG,PSX5QZ9M3,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 3GB 15Days,Data in Total,$1.50,$4.50,BG,3,15,BG_3_15,BG,CKH206,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 3GB 30Days,Data in Total,$1.60,$4.80,BG,3,30,BG_3_30,BG,CKH078,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 3GB/Day FUP1Mbps,Daily Unlimited,$1.70,$5.10,BG,3,1,BG_3_Daily_1Mbps,BG,PWJ503GGB,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,1 Mbps,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 50GB 180Days,Data in Total,$28.47,$85.41,BG,50,180,BG_50_180,BG,PQQINSIX3,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 50GB 30Days,Data in Total,$21.35,$64.05,BG,50,30,BG_50_30,BG,CKH719,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 5GB 30Days,Data in Total,$2.38,$7.14,BG,5,30,BG_5_30,BG,CKH117,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,FR/NL,orange,,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Bulgaria,Bulgaria 5GB/Day,Daily Unlimited,$2.05,$6.15,BG,5,1,BG_5_Daily,BG,PJTF80SK2,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,FR/NL,orange,512 Kbps,"A1 [4G], Vivacom [4G], Telenor [4G]"
Single,Burkina Faso,Burkina Faso 10GB 30Days,Data in Total,$40.46,$121.38,BF,10,30,BF_10_30,BF,CKH868,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Burkina Faso,Burkina Faso 10GB/Day,Daily Unlimited,$29.15,$87.45,BF,10,1,BF_10_Daily,BF,PG5ITR69V,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,384 Kbps,Orange [4G]
Single,Burkina Faso,Burkina Faso 1GB 7Days,Data in Total,$4.55,$13.65,BF,1,7,BF_1_7,BF,CKH521,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Burkina Faso,Burkina Faso 1GB/Day,Daily Unlimited,$3.87,$11.61,BF,1,1,BF_1_Daily,BF,PM2Y2EI9U,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,512 Kbps,Orange [4G]
Single,Burkina Faso,Burkina Faso 20GB 30Days,Data in Total,$71.69,$215.07,BF,20,30,BF_20_30,BF,CKH869,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Burkina Faso,Burkina Faso 2GB/Day,Daily Unlimited,$8.60,$25.80,BF,2,1,BF_2_Daily,BF,P5YZXB5K2,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,512 Kbps,Orange [4G]
Single,Burkina Faso,Burkina Faso 3GB 15Days,Data in Total,$4.55,$13.65,BF,3,15,BF_3_15,BF,CKH572,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Burkina Faso,Burkina Faso 3GB 30Days,Data in Total,$12.90,$38.70,BF,3,30,BF_3_30,BF,PPXAIOHF3,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Burkina Faso,Burkina Faso 500MB/Day,Daily Unlimited,$3.24,$9.72,BF,0,1,BF_0.5_Daily,BF,PQ9KBE9LL,First Network Connection,180,3G/4G,Non-reloadable,US,internet,512 Kbps,Orange [4G]
Single,Burkina Faso,Burkina Faso 5GB 30Days,Data in Total,$20.23,$60.69,BF,5,30,BF_5_30,BF,CKH573,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Cambodia,Cambodia 10GB 30Days,Data in Total,$7.30,$21.90,KH,10,30,KH_10_30,KH,JC149,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 1GB/Day,Daily Unlimited,$0.91,$2.73,KH,1,1,KH_1_Daily,KH,PN31AMMA7,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 20GB 30Days,Data in Total,$15.00,$45.00,KH,20,30,KH_20_30,KH,JC150,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 3GB 15Days,Data in Total,$2.40,$7.20,KH,3,15,KH_3_15,KH,JC115,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 3GB 30Days,Data in Total,$2.55,$7.65,KH,3,30,KH_3_30,KH,PKP0J85GD,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 3GB/Day FUP1Mbps,Daily Unlimited,$2.89,$8.67,KH,3,1,KH_3_Daily_1Mbps,KH,P9T3QSL2D,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 500MB/Day,Daily Unlimited,$0.55,$1.65,KH,0,1,KH_0.5_Daily,KH,PF4W7T3DU,First Network Connection,180,3G/4G,Non-reloadable,SG,e-ideas,512 Kbps,"Metfone [4G], Cellcard [4G]"
Single,Cambodia,Cambodia 5GB 30Days,Data in Total,$4.00,$12.00,KH,5,30,KH_5_30,KH,JC116,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,"Metfone [4G], Cellcard [4G]"
Single,Cameroon,Cameroon 10GB/Day,Daily Unlimited,$35.19,$105.57,CM,10,1,CM_10_Daily,CM,PPUJTZTTA,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,384 Kbps,Orange [4G]
Single,Cameroon,Cameroon 1GB 7Days,Data in Total,$4.50,$13.50,CM,1,7,CM_1_7,CM,CKH526,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Cameroon,Cameroon 1GB/Day,Daily Unlimited,$4.60,$13.80,CM,1,1,CM_1_Daily,CM,P8D520GSP,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,512 Kbps,Orange [4G]
Single,Cameroon,Cameroon 2GB/Day,Daily Unlimited,$8.66,$25.98,CM,2,1,CM_2_Daily,CM,P84PDU731,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,US,internet,512 Kbps,Orange [4G]
Single,Cameroon,Cameroon 3GB 15Days,Data in Total,$11.89,$35.67,CM,3,15,CM_3_15,CM,CKH575,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Cameroon,Cameroon 3GB 30Days,Data in Total,$12.63,$37.89,CM,3,30,CM_3_30,CM,P71XOQE6V,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Cameroon,Cameroon 500MB/Day,Daily Unlimited,$2.78,$8.34,CM,0,1,CM_0.5_Daily,CM,POI2LIMBM,First Network Connection,180,3G/4G,Non-reloadable,US,internet,512 Kbps,Orange [4G]
Single,Cameroon,Cameroon 5GB 30Days,Data in Total,$19.82,$59.46,CM,5,30,CM_5_30,CM,CKH576,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,US,internet,,Orange [4G]
Single,Canada,Canada 10GB 30Days,Data in Total,$9.90,$29.70,CA,10,30,CA_10_30,CA,CKH778,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,Europe,isp,,Rogers Wireless [5G]
Single,Canada,Canada 10GB 30Days Premium,Data in Total,$22.57,$67.71,CA,10,30,CA_10_30_Premium,CA,P8Y62PNZU,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR,internet,,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 10GB/Day Premium,Daily Unlimited,$19.21,$57.63,CA,10,1,CA_10_Daily_Premium,CA,P985DWRTV,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,384 Kbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 1GB 7Days,Data in Total,$1.47,$4.41,CA,1,7,CA_1_7,CA,CKH516,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,Europe,isp,,Rogers Wireless [5G]
Single,Canada,Canada 1GB 7Days Premium,Data in Total,$2.78,$8.34,CA,1,7,CA_1_7_Premium,CA,PJX7F06LT,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR,internet,,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 1GB/Day FUP1Mbps,Daily Unlimited,$1.63,$4.89,CA,1,1,CA_1_Daily_1Mbps,CA,P7JE5U8RB,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,Europe,isp,1 Mbps,Rogers Wireless [5G]
Single,Canada,Canada 1GB/Day FUP1Mbps Premium,Daily Unlimited,$2.96,$8.88,CA,1,1,CA_1_Daily_1Mbps_Premium,CA,PHB8VF6V7,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,1 Mbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 1GB/Day Premium,Daily Unlimited,$2.47,$7.41,CA,1,1,CA_1_Daily_Premium,CA,P9PL50ZMD,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,512 Kbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 20GB 30Days,Data in Total,$16.80,$50.40,CA,20,30,CA_20_30,CA,CKH779,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,Europe,isp,,Rogers Wireless [5G]
Single,Canada,Canada 20GB 30Days Premium,Data in Total,$41.44,$124.32,CA,20,30,CA_20_30_Premium,CA,PTRLH2A81,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR,internet,,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 2GB/Day FUP1Mbps,Daily Unlimited,$3.09,$9.27,CA,2,1,CA_2_Daily_1Mbps,CA,PWU08PW5S,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,Europe,isp,1 Mbps,Rogers Wireless [5G]
Single,Canada,Canada 2GB/Day FUP1Mbps Premium,Daily Unlimited,$5.62,$16.86,CA,2,1,CA_2_Daily_1Mbps_Premium,CA,P3W2ME8FK,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,1 Mbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 2GB/Day Premium,Daily Unlimited,$4.33,$12.99,CA,2,1,CA_2_Daily_Premium,CA,PQLY31P4A,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,500 Kbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 3GB 15Days,Data in Total,$3.65,$10.95,CA,3,15,CA_3_15,CA,CKH578,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,Europe,isp,,Rogers Wireless [5G]
Single,Canada,Canada 3GB 15Days Premium,Data in Total,$7.42,$22.26,CA,3,15,CA_3_15_Premium,CA,P7WB63ADP,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR,internet,,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 3GB 30Days Premium,Data in Total,$7.89,$23.67,CA,3,30,CA_3_30_Premium,CA,P350METTD,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR,internet,,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 3GB/Day,Daily Unlimited,$3.66,$10.98,CA,3,1,CA_3_Daily,CA,P58GBEZQ3,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,Europe,isp,512 Kbps,Rogers Wireless [5G]
Single,Canada,Canada 3GB/Day FUP1Mbps,Daily Unlimited,$4.40,$13.20,CA,3,1,CA_3_Daily_1Mbps,CA,P24KXJCA7,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,Europe,isp,1 Mbps,Rogers Wireless [5G]
Single,Canada,Canada 3GB/Day FUP1Mbps Premium,Daily Unlimited,$8.02,$24.06,CA,3,1,CA_3_Daily_1Mbps_Premium,CA,PEM41BTU0,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,1 Mbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 500MB/Day,Daily Unlimited,$0.83,$2.49,CA,0,1,CA_0.5_Daily,CA,PPPTNR783,First Network Connection,180,3G/4G/5G,Non-reloadable,Europe,isp,512 Kbps,Rogers Wireless [5G]
Single,Canada,Canada 500MB/Day Premium,Daily Unlimited,$1.62,$4.86,CA,0,1,CA_0.5_Daily_Premium,CA,PHLT1TL69,First Network Connection,180,3G/4G/5G,Non-reloadable,NL/FR,internet,512 Kbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 50GB 30Days,Data in Total,$38.92,$116.76,CA,50,30,CA_50_30,CA,PJV1FP85S,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,Europe,isp,,Rogers Wireless [5G]
Single,Canada,Canada 5GB 30Days,Data in Total,$5.70,$17.10,CA,5,30,CA_5_30,CA,CKH579,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,Europe,isp,,Rogers Wireless [5G]
Single,Canada,Canada 5GB 30Days Premium,Data in Total,$12.37,$37.11,CA,5,30,CA_5_30_Premium,CA,P7R6DFSG9,First Network Connection,180,3G/4G/5G,Data Reloadable for same area within validitity,NL/FR,internet,,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Canada,Canada 5GB/Day Premium,Daily Unlimited,$10.35,$31.05,CA,5,1,CA_5_Daily_Premium,CA,PS9MUJ6T1,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,NL/FR,internet,384 Kbps,"Bell [5G], Telus [5G], SaskTel [5G]"
Single,Cape Verde,Cape Verde 3GB/Day FUP1Mbps,Daily Unlimited,$30.90,$92.70,CV,3,1,CV_3_Daily_1Mbps,CV,PJGR35KV2,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,UK,plus,1 Mbps,CVMOVEL [4G]
Single,Cayman Islands,Cayman lslands 10GB/Day,Daily Unlimited,$40.82,$122.46,KY,10,1,KY_10_Daily,KY,PR29WGQ6U,First Network Connection,180,3G/4G/5G,Days Reloadable for extending validitity,UK,plus,384 Kbps,FLOW [5G]
Single,Central African Republic,Central African Republic 1GB 7Days,Data in Total,$4.30,$12.90,CF,1,7,CF_1_7,CF,CKH370,First Network Connection,180,3G,Data Reloadable for same area within validitity,US,internet,,Orange [3G]
Single,Central African Republic,Central African Republic 3GB 15Days,Data in Total,$11.47,$34.41,CF,3,15,CF_3_15,CF,CKH399,First Network Connection,180,3G,Data Reloadable for same area within validitity,US,internet,,Orange [3G]
Single,Central African Republic,Central African Republic 5GB 30Days,Data in Total,$19.12,$57.36,CF,5,30,CF_5_30,CF,CKH428,First Network Connection,180,3G,Data Reloadable for same area within validitity,US,internet,,Orange [3G]
Single,Chad,Chad 10GB 30Days,Data in Total,$32.00,$96.00,TD,10,30,TD_10_30,TD,CKH458,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Chad,Chad 1GB 7Days,Data in Total,$3.60,$10.80,TD,1,7,TD_1_7,TD,CKH371,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Chad,Chad 1GB/Day,Daily Unlimited,$3.24,$9.72,TD,1,1,TD_1_Daily,TD,P4QR97QYS,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,Airtel [4G]
Single,Chad,Chad 1GB/Day FUP1Mbps,Daily Unlimited,$4.67,$14.01,TD,1,1,TD_1_Daily_1Mbps,TD,PHS702QDY,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,Airtel [4G]
Single,Chad,Chad 20GB 30Days,Data in Total,$60.00,$180.00,TD,20,30,TD_20_30,TD,CKH873,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
Single,Chad,Chad 2GB/Day,Daily Unlimited,$7.20,$21.60,TD,2,1,TD_2_Daily,TD,PYWY4M28Z,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,512 Kbps,Airtel [4G]
Single,Chad,Chad 2GB/Day FUP1Mbps,Daily Unlimited,$8.87,$26.61,TD,2,1,TD_2_Daily_1Mbps,TD,P9Z48KUTT,First Network Connection,180,3G/4G,Days Reloadable for extending validitity,SG,e-ideas,1 Mbps,Airtel [4G]
Single,Chad,Chad 3GB 15Days,Data in Total,$9.60,$28.80,TD,3,15,TD_3_15,TD,CKH400,First Network Connection,180,3G/4G,Data Reloadable for same area within validitity,SG,e-ideas,,Airtel [4G]
